Address,Balance
osmo1sv9fqr3lz6fhn5csjy5v2ydmqwhd7ld7ljetqe,78991
osmo1gvsqfvq69rgaq8k80uydrggjhk9tcscsg4k6m3,5682923037
osmo1vxqe8xmtdwe46kaggv38pgk66esy3xaexckjyy,66841285
osmo1vwfl3htk7jjvyspvdzhjp8medsafdnfpc0az0r,8797008
osmo1dmc6kwmc2cmmvcyd5788whw6sw92su6yf6sgmr,200467588
osmo1wkzrq344842h6ze43p37kx6ykgp5pacat2s8mk,41895387850
osmo1zx7nmp07426hcjz377c7lkwdpgl6gqql5dx63h,11865375172
osmo1yxw7a7f5qxnhchzyfu0gx2j5nrhhachml6qrh7,231972589
osmo1yk76cgynxsllj0aqsgyjvwg3ujhps35yaae6sx,11342381444
osmo16x9yvymgkvxdzcpxnhp53f99tw539f00cs04kn,92429669
osmo1ahwarfdl7agy4mwcw4s35k7rw3j3m3tg84l9ue,189628175
osmo1shs58dd9770xwfyh3d48w8sam2sm5cqugqssl8,3106652
osmo1j74acake6d2mfx4ra4rx6p7cuv2z8x8q84a8tk,22590765123
osmo1cnaw6vdn6a48fdmt8036uztd3hx06uwr3pv9kq,48358911957
osmo1qk5446twt20e4jsyn9j3dsssdap40esx0rravg,1287847530
osmo1rrrmtxt8gxaxt5ffrvnusm7hrq0ul2z2c0rxyx,12698000000
osmo1vv2nm8tvpyx88r07hx5x4zyctpkztp6ycvv9nj,923662
osmo1djh0fy6yh98ej4hxhx3vez3g3sr4glg7v437vw,4126168531
osmo1afyx5pqz9cwy4j3uzpnu4m7qt6yw5vty5ny24c,768508294
osmo1qguemtvt4lg3he9zlrxypmz2djq3vd5l3jaeu2,1100444577
osmo1q3a63z295y2rgnjglhw2hangmj5n0gmltdzj3f,1234604072
osmo1q5mey2lsfpx73cpkhvrx3udfyf5rplwxkvm7hw,31725810
osmo1lg2hs8f3xqs8dwntxxpchumc3watv8wezmtcje,3344727893
osmo12upe5nyhddu54fkkv4we06a4968tdu0xtematr,5763510
osmo1v0ddl2nmezj4gy2j6rxg79qvdasu4r0tfahnnr,1
osmo1qmxtmwfhjdm4s6sxa4tgallcsfrz92zsx6f0ml,431570626
osmo1pe86xhx330mwsclk8yaawhvkkyjwlascx55pul,3781446027
osmo18jl5fluun3dnf22zawr7nwtnewwfw5w43glzat,13519621
osmo1kp2lcnr3n9l9mzf60233nslc8dfvw6c8p40a34,50000000000
osmo1c3xhz65yh5qj78rp5tprkckdga263wfl7mmgp7,97701270
osmo1z9qkkvqnx4kytx3qpf8nm3r9ltjys6ch888ntr,186004584
osmo1ddnjf5dds495wv628y8p4zjw4n3tarhlcdz63x,125260096032
osmo1w6ksvvaeyflm3dr3jlr6ugl7rpe9ef8cj904dz,9013473388
osmo15x5rqrm69j89z4vtllzyqewn3rhvjffp7tpknc,1307386558
osmo14yx24ypmv49xq9wwmhkmxxdqldektjnl0y738t,11847403
osmo1r3hwxqsx8k3yvjm536xk2hr868peuwv02qj77x,131613108
osmo1treczrfhsjdvlfvcgldt7d94wj4vhk3r228f2v,648687611
osmo13w8rmxcxduwcsj0jda7zmfslar4esu7sv74avc,2065435684
osmo1rd33smk8t9ejuuzy4ycnk2dle5v4dmsq7yfcdm,1000147355
osmo1t9dwh03pyhe94u6x9d7a3d48dd2kcl63l2uccl,60412160269
osmo1cax6phehjp0u4rjtrf3vzw9wzfzhj7x9747dr2,3177316142
osmo1h4ll6fjtwlu8a3a8u8t5cpn74a6lr38mhdfxje,3779982
osmo1djs8najgqle42rrjefk63ns5xc20ymfkc3ruw9,28614373
osmo1we7n7caqkkqznt04xatyyrfayy042vtpgs03tq,278987318
osmo1sr0lw3rnl4u3zz7hxrek0pp26hjhapectw75jq,3180340083
osmo1kgsf6hr58dz4nmn979uf0508l70ckzstuhwrwf,13390188662
osmo163mnq45h9nvrm7ttt8wmuc6tglxeewpk9n5mhp,8635989506
osmo1geswdpueec8llsm5l9nmq52er47yc2fxg4z7hk,27340311537
osmo12u0d23ryuzvhlexyq2mhnl5vtd6p29hyzay2z7,100000000
osmo1v6e28a6dphrx4suesw9a2mzmrp4nk8q9d7qeyx,7731469781667
osmo1j9spur026rhgj3fdepe5d6pnk63yszkhpmwhhx,19426679055
osmo144rzs2h5kq0usqsnrv3z0zu746ts9t8evpmrkn,341204783
osmo1eywufmvkl4805stahfkdt0qetc3r0zvhu53266,16000000
osmo1qxsglx7mrvvx7m6tqp320dnegldkstpfasct9r,3217949352
osmo12fz0syntncmnzyndqmuwua3txrlac5au0ul7nl,28503923
osmo1vj35dtt8k7vy5agt5td2tcq9lm5x748a5gsars,35725321
osmo1ur09ckdnpr5ju6qfcry6wcmgxgdty7p8l33wd5,1155480145
osmo1l29vxyqmwa07x8k85zlu8vzj36h0vaym6w4v8r,6209771962
osmo1yxjrmygte8ea3nqf5axqwla8dd4m2ydk3vhgq3,917706554
osmo1x0yvnv3e0ut4qhwvg78vakpn28v64gkj95duaz,8023306097
osmo1glf6d87ugfvhfc0tdf0acnrhqejn2h09pxe726,19257140214
osmo1jjgaptenupkvczlxzryjgsnp5t0aktpx09erhy,37118689751
osmo1nztdgv0545srvxkm2aphcfc0esgvt0zg6pv8k2,5768171271
osmo1knzlzrhx6war3te6y20wd3fht875krwngmqan4,479409487
osmo1e6nu7nmdsfwdl34asqk4lfx5z30gdkq63pnjmw,1469518
osmo1pl0slvr8xg82l6ltd3jjnf6m38teqzah57wh8l,67000000
osmo1yrauldplnf60t906upsrn7l2au7a7vnuwksgqq,480000000
osmo1dztp2jkds6m7yur8dsup44za272qvxehmyd6zx,5000000000
osmo1wmvenw9z2lkg5ej7ur34nnhvdgn7fla7gef27h,2109524022
osmo10gev5rcvh8p57p26fwrtdenx6qx0ywsdrasql5,7223455177
osmo1sc6jpnyclle0fgqtkx8kwx34kk4nc5ppadyx0d,21570
osmo130jpwnhfv5rjt3djyhl8aap3uvz4puwyxffnae,7508791
osmo14ph7s9lhh57ky8ut4xauthe9dmxmllwgffyd0r,5882283872
osmo1q6q7uhm8kvz3wfd6rxu08ng9g38yjzt3duuy63,3038150654
osmo1xs5wpplzzr6sxhdzytjj0jrxyv7km08n9yf3zm,8908223336
osmo1vrg6g8jncpyjn03f6gqnks27adjd2c2x2323dl,179774536
osmo14yyt58k95qm75xwyswvswzqqey8df7826h0hnn,1331535446
osmo1lvlpgwua8wsmntvragug80ldnrzh5q0v6ayajt,14935262
osmo1ppxf2pac3y95fa9w08qg4yayg4a9vsmqacflhg,365211
osmo1j95k04dkf45pn4l6hewf9qmkj4kvwdf5uxvhpy,2650249506
osmo10al6lxzqss8fuwnrtd4atuxy5wz3529hdn90h3,6084780948
osmo1md5h66lnm24eqzlaql6gl4j5w2jzmd74vkjvrk,1699443030
osmo1zcfgj5ctmnlunql9xgyz5tdpk88uz0pn0dctey,19651143473
osmo12k8zcqdluy8knz8fjz3jkdr0jesck6d2mfh7tc,44916442500
osmo1w3vdm29dwgts66tx72cduvku2slhdytfrdpga2,34905115758
osmo12r7ggs3e93uu9lyjs8zlneymldkhtme88waudp,433336668
osmo1jxvjrmrjvt5w4e4taj67m0hygwnyx6yedd0lmu,115146246
osmo1e90erfgr4x5h3rnwr60mhy2mne6r04ngw4plwr,648121605
osmo1a3q6pye03gkfdv2fs5k4qx5nm2lw4anw63cagw,173420309
osmo1a5lqlx6gy4l64s8qdmetdu9gm0t0q6vyau2es9,3426202548
osmo1pwza48p44cu9caawe47kvlzqcjzcuhkmxtg9zr,416443
osmo19s5vme4j6sgdagq9p0hywtcr3vftar2e98yt58,622165
osmo1ghrhr7asllekmgs4pccthe6wekah8fx9acmekw,202786128
osmo1nmatvm6g3gfvsm33h3saw3r758xwm03gsfn4hh,10000000
osmo1464eah2e53su486za0ge2mw8r2qmcwmauhw7u5,78144241701
osmo1kp5meta5l2nq7drz0dkmzf882w2yl8rl76x23t,2577879562
osmo1cjtgg96rx59mm5r4k96trezqky6e6rlrlhqx94,14999995450
osmo16a8guvvcepjtepfqx9zp7g895htxqn24wxkhgv,30618542255
osmo1qfafru65rzt28crwgmxezszc4srt0y6gedn4pv,1225617055
osmo1qkjcqvwclse06h5zvznhnp9ngvzz74z5ah0edq,1
osmo1nge04wre64qjlp7qhgu2nzfzldxel6qn9sfkjj,269906784
osmo1anvl823huua7g08996p9usv3dnkc43q78ghuzm,123589149
osmo1706pzz5hvfw7222548m5hxmjv728qtwwwwcdtk,478481
osmo1ylxc3qt2083w86hnkq6l9ru6rudh35fnr4xvle,1013055737
osmo1f4lra52avyw35wqetv6pemcn70eqh5pm0mwe5h,4277240100
osmo1mv6q0lzkg4nzu9azm2udnw0eyzpdsheazgf7ms,25459666
osmo108v4qquz7k36r9evrem6zf2z88ul82mfjdqx7w,127116358259
osmo1sgsh0mqyq89trxerdta0jm0rek9f4rt9av6sfu,12047
osmo1eu6yf2wjl45qqk4qyj9u9eruy78dk7wgzw0vf3,2596236
osmo16eq82r0cln3k3er5f337rrjhh9eqw2ddylaczk,97822955
osmo1p02hkstqpuv90h0mudmrrp522llxfkpky0a7ue,1999995450
osmo1gnarlmxpnn95xc5xc9dxzzs3a8h3luhyspw0rs,650060126
osmo1tggyknqtp3rjp3kswnmy8rp2gf5gkz8a5g6a84,6085488
osmo1tw6xk5jcm6j38kzfkw8tr2udjzt47drk5y5crd,5965614422
osmo1v2d0uwn3dj3e5yqr6tgy2xndddgchu3pv6e6zg,7270801725
osmo107e4c56a7cjch7t506rn8c6qm8e7vl7g40kh78,8194292124
osmo1ezhus9v52w8me2kjsj29smhmekwuxjk24tw502,348021850
osmo1me3g0a2nr24sjykmhvpl687f6zt66nlv7p0rke,8329827743
osmo1qwtfg8smvgft0vsaya7fg4d646mpnw9z755vt2,19841041708
osmo1r6ncfp9f8cs3ed6kwg30sssddshss4vw8rt00q,6843533824
osmo1gqvljpeke6f4q2qh58r763t5rcxvx9gncjgtxm,113622838
osmo1wf7tcypfjnf43kenjfh6n9ukar2avtlplmswu5,71344195
osmo15kf8gzwaegrlqh7pp9k3tvuksc4q9r48e3e3h8,680923250
osmo15ag562vmz6r5xx5u2lvzzy34gks9s0v68qx054,17884506710
osmo16wwmrvkvtfp4a43htm8fk4309w2dvkuv2vs8fl,106000000
osmo1qlgfw8znv00fvha2tpnq72xerycjmaskwfg8j6,391695402
osmo1zqwxrxfjtuc02qhz82s7uwvss6n0y2flc8d3ey,73583
osmo1futqnnp4lnsujwas80wdrdy4c0r2x3aq730jcx,2900808910
osmo1t82x944fy53u3nyxruzpzw9vmprcggx7jdx050,19306837
osmo17lamkd8g37ajjm5xe9hchje0ue0v70zrkn6x5z,2431286327
osmo1qwra375ylerzzlj5e0w7zezvawp9dz407k8wap,41974801542
osmo1rysg83j95sqjm3z22qhtgy7arey3uqcfqv7gdw,2462143636
osmo12wyh5wdaq7ej0tz5v8nkkgauz8cvlcdf88tp6x,2353513468
osmo10t8lusgdjqfnn9z2ea085mah9u65h839alqkzm,29158811453
osmo1jqxk2vnsptcm5t2ey8tdhclcc0j0cjz0ry8lna,18483386654
osmo1keqhrkaywu8sl0zw0x42tkd5r5h5fnhsjmlwqv,15052795080
osmo169dms0hvuet576fpx6tjkglqafje59pk2grd73,55824562726
osmo1mfnzy40ft3rj89rct8hfwcqu0ft4w99sfdrq52,1338778458
osmo1gn7txes9l5xzz5km0wcg007gsgpcemfupecuvu,3356451752
osmo1d7672jq3dswk7drrce9sesjvdlz3ltqlr37ujj,94099436
osmo10pe29remy92safn9ju3dq8pyy5tqkhs0ruzxa2,438137222
osmo1m96q4xs5vpxx7nv5tcmd46aavrwweksaqdkz7m,12843516
osmo1pzphakhuwktym33ak76kvvtxrfth2njlccjpxu,122450775
osmo1p2lx7w0frsn5h4s5flagcq6vfslukx0c2c8lwp,450337464
osmo1496xl6gq5305rs7p8e99n3sw5v0mj54drhdaje,1128672160
osmo1s88245t9t3e05jsw85cvpmdfydnef5ypwapxkl,13292
osmo1sevq5s6rdvtkeex4lqvuzvwu7gwjlykuqzqd0q,227766637
osmo1mef4d6l7ajxl4k2r4yf54xy7v50x979ue6qh3j,2989905290
osmo1muyfqq9t9mjzdv05s2xx3g97frln8029n9ms9m,1102416782
osmo1unheze6umhvz0pqfvdgs9hattm6hnfkpvl4dmw,4198183387
osmo19kj40t8ht38f48rvp4l3kdcm223sns7mxz3wsc,3087264554
osmo186ze6lthjc0zhzgcgax9wwjqqdly6g7w204e4g,497362199
osmo1fnu8j0flhzkvww9ydk77u7fqaa4fltsavydy32,902760372
osmo1jnarymhuv932pmct3j6uw6qzpf8wx9g3rsmxp9,10040390954
osmo1kzqv5qcpng2pw5s99mk2d3nmefx2h7ea8jay4x,1367384865
osmo1m8sujdcpc38mtcn2ujczus7v0d0v7830jmy9fh,549414978
osmo1me7x3dp0hp6vkpw5varmlgrspst7wuay04pdc8,18397734107
osmo1mlnwcy908av4fpzttdvx9789s2k2avlrsau4hd,6518776735
osmo1yy2ryvvmn3q9xcn87ek520rkdzcgtac39s7ltp,383649199
osmo18kfmzlwmg9fkxudkvutd9c44ch8xgw5jrz630r,1505130439
osmo1grqxpkak2q4czz7dtwax9tv6ftzerzh9e7qt6x,2805847940289
osmo1wnfn3elhhtzxmqvpws6x0meu50rv2r5amex2sz,480101678023
osmo1cadcnvunlf8rsmlm7g5752yczm0t8slyzy5h5q,363550845
osmo1efwsm6dgghq4d263pahx4t47r9mgnnsf6sp7nd,5000000
osmo19zsadj9mhmwfadxlyfyh0kxel9380l8fdr37m3,5721972
osmo1frxkverz738fuaw6rwgyq6qjhndkdkg2ekcymr,286975279
osmo1ddeqyvwn7vtvg78cpa3rlter89kygqw5rkmx2h,2000000
osmo1m3d7jqtjnhuevkxg6t2xzk2cfzxhc80atmzw5j,243
osmo1m65haxvyfdvv7marjlqk9qprkgtsd6mwyrm2pz,1719678780
osmo1a9l56d7j53qwx69jjwmcq0s3y6hukeeqq945cv,52180456
osmo1a3nm66sw7ejp454azqem2d88g5m7lc6d9pzgcg,639683247047
osmo1safl9zm3u5ychqeja6c874k0pdug66gccflec8,2928419927
osmo14v9ydnusz7tfrzk9l7em6due8jk0h88wmmmgms,106312928236
osmo14a4ut26eggz57wryqdz60twwf5v7fvalzxxuup,1278816160
osmo1w6dpa2l2fc3v2rc9dpuhqg4lt6ykvlqgg59hun,1144422137
osmo154a2tp0pytlttnyh452c9cud96gujcz9szg8tr,117333355601
osmo1k6fa2tz2ww9nn3x9pjrrcnef8y8yh0989psqw7,17494461649
osmo1ys7s8x49xev0t62mu5hw5khyv07l7p4fxlyrhd,55082543
osmo1y3hsr7nr2lm2jc94q7ljppq4amghr6v0rpuctn,884938613
osmo1w95rt7227tfnmt240sllz4jw4mxtu3d6evjtk6,14412723443
osmo122hjrmj8k2f0lc0m8nepdysgx9f2gan2jn8s3u,500055
osmo1v7xu4jfly2nwm5y4lxwyr9flp0cqrmkrp2ylgk,911717712
osmo10p7lunxx39ect27sa2mnvdkc4qewdkz82ehw9m,250019991550
osmo103v3wy2qccy47jxvnsnxvj3r2lhxcfavn50n9a,19712925779
osmo14hpyds7vlezfpnjedzszksh3c70j3ld39ysck5,244480849
osmo1zqg753ll6zf85nzml67ure8zqqkpyvw8ua45zu,89337469
osmo1x5v2n5p5x0ucxd3crzhjyw7ajnlm0sqdpjwxm5,1328807909
osmo1fkh0myvp092lgt5m22ddgx5a569ls78wy4c7az,148394641
osmo1kjtmkagp4fz7tx9nsu5a2xfnz6m50nudu6nw5q,55624420
osmo1unl779zjn5kuukvcc8tzl322mc0kwmct582uqn,1399
osmo1nc0hm70ujjdc4z24fzl3t27fweerwdtqts44r8,39086
osmo1huaayys7a8uv9d6e7ps9avzxfm9ffe955sl7hf,346908
osmo1ups8pwf6u5zz6ttl9rjkze96lh2hxkrn3vjpqa,6786842344
osmo1lykyf43e57l9j0y84twgg2gm73k06lqax2vqg3,2000000
osmo1xx2xqk5elvf0ry56jppgwg8twma02ygx9gvu70,221715255
osmo1d7gp948369ha3as46uwkslhhrq9sg59le0e8zy,305993685
osmo1wnwwltj8xynmmres4mp0uvtm2xjzzjf8y5slaz,14094509930
osmo1fa59jlnx2aljljp7v2n9thc8ul9y74pwx35srk,2533740
osmo1vrqetkj7ejpzersa02lrwy0hhxwn9l6qzg6322,1801780384
osmo1h9tahv95naedsc7gtr76wrr3lrgv6tnras7mz2,5627340488
osmo1tae8mvcprwy0u8crd26sdm00wz2zcmxdxjthwy,64359400
osmo1da7hanfd23muqanzgcajx60fj5cx07fm2hy6ue,7612211606
osmo13wxp6dskh0ddpw4t3r9gtj6qntypd824ymtcsj,211875040
osmo147up7rdrgr8qdy9y9qp9wgn5nwvhpnazp5zn0p,1209726978
osmo1czgenlrurysej03acgcg6chjgdj2n0uwtd36fu,17949550
osmo19fc22a6lqq5m37tsynt6jypt0e76r0j8pk3hrf,1262626475
osmo18xvpj53vaupyfejpws5sktv5lnas5xj2kwracl,1000000
osmo12nj9ld3h0sf58m8s5qmc2edwjjv9a4wlxfz6hh,1338835168
osmo1w485eafmq0mmmfn8ahv0wdgf9ewfd72a8c5q7k,219079867
osmo1u28uvarg9j5hxhhrsy8uuagvfe9qm5t3cv074k,57829823
osmo1yrr7gkveqyrf7w9j7yz9dx79uvlxfml0candws,1298611390
osmo19ljwyefzykr3gntcmk7gthwk3ujnnl9vvcr745,7845899109
osmo1gsh4dmh9h6v9hz9kja0avltfzzndnmpnmkxhwn,472280
osmo185ga4ruesqx9x0ekpfqhkymklu9yxxnjg32smy,397431009
osmo1cy5fvz0l7jg5h2pctyqe7lfs4nmycweznty0tu,2596099200
osmo1ewrlwrchdhp05x98v7q8x2k83huuvgg847q6nn,520095
osmo1aenrp6mh2mrv2e6caddvjvuq5ere3htcsp56sp,76775
osmo1zxk6ztgr7q4x6sp2dxq848722wkqm8hax3n7x7,3167113880
osmo199jxlfuvrq3dzuzwjn94zwd7w07lvtdlpdrakh,453872849
osmo19kvla8xpm44zp0gj0gdfqfggh5m60p8rw00qtc,570115039
osmo14d5fspl4w58feys3mrle5xa94avf0slxsnsrxf,741777893
osmo1kykrr9f2uw3jxcvs59u8g0guglywlre7c5rvd8,2543560
osmo1ay6entwgfpgl55renatnyc9j83cpc6nu3cs6af,64471947
osmo1ah4gqurzv6r5qmv2elwwccspga4nfgaaccdkgl,4870963992
osmo1xktmy8nj4rrsygjp49pre8ryx0njf0kxxh5ygy,12633760
osmo18vl32emp67szy6945dt3q2lgnq5hv7jjkmzznp,23248044414
osmo1de52pfum65hg0musl66ycpg6ku6hycgqmsg40r,1705
osmo1fmt7y87m298phdukmmmlzfala7mqk5aemqyncv,290882738
osmo1d26ec3j9m4z467xkfz9q8cjkfcx78axg3xx4y4,602548605
osmo1js2sytlnx6ykqz353t29nqafz0fs3pz8hr93k6,1562000000
osmo1hhpcx7s5cnd9fpt2slj94t5yuczk7d5pz42rg0,10554722
osmo16mf3m45kd8vwaus8p0eynn670h0sccrw2zefjj,300499995450
osmo1r6u7x63g55eer8xmrf226f7ww2t6yrhc5j6wmd,52269664
osmo1x37sa2rl7rypw8mzzxkrdk555gvs7rlkmh7lty,23555897
osmo1xjye8au8x7kj8yas6xu6erxcr7v3ghzrp3vk3s,1819
osmo1emfyewqvnutez2awf3vfwfhq7exeq6568jtqm3,15498187425
osmo1824jq7p3xrsvtkmq0jl49pf6ljd7jhdsa927c0,4743383169
osmo12j7rg02evw2nuzsq2llh8acvnwd3eltka3vga8,1734250167
osmo1v222qaklkf4f2m9caczsr9kp6rrunp927qwsds,5054431918
osmo1k34rkx6hlrlr80nh2r503jq0em2vqgq3det2fy,13300000000
osmo1a20c4f5280pwza4649e88hjrq6qlaptxtzt57r,536556905
osmo17dayg5v2vhfnhczsyjwkn4t9ek79we8cryj4hv,4496923801
osmo1yvxjmyp3x7e39pyn5spd5s2nxq9ernstdq58fh,165889503
osmo18qzn3an37teg2560q93dgwe0q76ymv3fttrkqu,6418837
osmo1nh29lec5tgwd5s3c08kkaye05eflyty3e0s3rs,378177670
osmo16xld28hjxqs66j0nz3rqzepa36tcly97vj0ths,293253144
osmo1qg04faedykl4da9p66wk7937zkauv766s6ngl7,15479746
osmo19m2hz8gdwg495cp59xz7fc28rumanmyy5qy8sh,1000000
osmo1nxct4yw9m9j3xhss9cx4qkxgnsd44zsan0d24v,3898077
osmo1e25p57akhxk4nlx84lkenc67g70wwyue8wrw4n,9357642
osmo17peetjtq6juhlfaf9tf3vd4nnt4j9hc4gxrzul,271225250
osmo173k74w7c3pd9yfjg0mervs6kmcmelyr8wndl6q,2283698084
osmo1z6pp3jetecnv8y0t4gtptj4vca56uraq48epyw,10155092282
osmo19r645ycpjw9jzat8jaz8jehw90q7lr8wslymvd,1473671
osmo10m83wt7wnnlgqu3eht9tnh85dx4eynvfxjn7kq,65999987650
osmo1vw8lk008zj2xgcnnmkpscj8e6fs0g4zudzddw2,148208993
osmo1wje004dej67z5xr5l3updgaaxsh6gne0p3lu05,1171206
osmo1h9en4e6d8nz4y2hyrfeh3jl7h2r9qvmhzchys3,251191547
osmo1zxjul0ncfxe9zjyc9xctxfn9u60pcjmn337ekk,36726
osmo1r7nldu8mclqxg88y2uungugt85fuh6w4f504e7,173421358
osmo1fcyy0qscnz5vq88k4kh4dah8m0w3ttndxujnw8,30127441998
osmo1yj33l28h9hdecu4vz67n6j0r4kxhvfewzr6hhc,2393813678584
osmo1xn320ul9nux8tnkpplr2lnpljpldglkpaj0yz0,11784488295
osmo18sajp6w6yyl7x2t0prd39wp5gspq3vth3c2944,277351551
osmo124tztqwj5lkf434pq9jjcxykda2mn9648hyh30,199769576
osmo1nej2t5xpeflvq8cqfgwxtky9gkjjutwkdh0lup,28248
osmo1qmrazm0hgfk3u5x48achnjxq976y3my0q9j4h0,10106823439
osmo1z30pluzn357unqxje6z2peshkxwnpeftcuggqj,904111091
osmo1zuxrmx249sm2lc44kym8u2h4zltk0ugyxhr8hj,1572
osmo1esjwtvs9svgn3gd90tvd40a5d884j4ytwludtk,34234452
osmo1nc5l76cgdlpljv93afgn8pnjs9q8ktxlar3mlp,122148797461
osmo1us43h5chzapr6p4mkgxh3xqrs3d38nytpvvze3,1635913502
osmo172qhga42z4npup24asswryz70xshdv3mp24vkv,242771411616
osmo1rf8pwmxtylj57rdkrgl33ant4gyuagdut2svz2,9710994243
osmo1yv743hcu447vux5puqpsg24ykjxg6f7zf2eytw,39575821720
osmo120e36tfyztgm5qvgwu3tfla99l0kkf6ehlyamw,1573202
osmo1da2sunytuk8hly62nnl6sqq5d9wl50ku88h8ka,7443882
osmo104ptlr75z58apcy9fhxnzhya8nk0smw8a3g0qq,4303128191
osmo1sczp3a4rd0m7xqejnenz8yllq8gqwhasevn3ln,4399479931
osmo1jpda46xk76kdlvhrt2h5244cwra7s9k0gaucmz,1057533264
osmo155kqk45mp5097zepwmd6q3gpul5wquksx76r4j,105669248
osmo1qylrlkf7zefqwl6tytsy6cx96jsctnnpvch4zq,4202109201
osmo1gs4u2hrdqlzlz8f8nzpp55zd2l2jpz3vgs6vza,5240720
osmo12w2kh7hagqjeg2uf5rj6cdd0lg64msrz8wvzgf,154699041
osmo1cw73elmtjvzg4gjdy9yv7hu6nnfl8m7z4ah5wl,782499579
osmo1fh9vtq62tc2dwguslstz0gsqutpw8awr3yp7mg,249066396455
osmo1c7fxu2f2gltl856j2xvxnnnk5q4dnjrgkt4q09,19728823
osmo1uuzpz39w02dh5aren7pxhtucc3u32vr9gkx3cx,1451829
osmo14l8zyhq3gzxrdk8w6ygq4upnkydxqe32p4rvk2,177143759201
osmo1hmzk8ngj5zx4gxt80n8z72r50zxvlpk8ggsata,858791541
osmo16qmjm4kwdnlnanx0kwlft20vardd2hv460zm4w,268
osmo165zqnnnz50htl8fswa28tpmw30t58utfdvfrc5,536418046
osmo1m6t3lledcny7guxqz4a693jvk7pudncrg7eps3,2871474636
osmo1za9vymgyjm6p2nlulq5k5w85ee66hnq7vha2rn,299997
osmo13568aexpttmsx02r5x4aag2l45z5scgsg7pv22,521268431171
osmo15qslr9t468n4zv7wfvwx60hqksqepmr9zgjyxd,6558340154
osmo1lx7rawwqyc739ld3vl7ugda2z40nnxa4mq4wvn,543737579
osmo1tvf0j7un2p52xdvqcv88sjt7z89yhc7uuqd3ck,333002959
osmo10f9p4uryxfxxxavz4q00z8au9e0f36qs9t78l6,78753685
osmo1s99dsd28tg4egzqzy8tj3m3uafyx58xjl2tatj,2212966872
osmo1a0p6r4avzek37crjdnqg99wtjnfd9gym7h6cpm,111082670
osmo1zsexk3e5y6xp4esj3uatzrfhwfzdv4qd0grpy7,3851853734
osmo1rqmuewv89dc6f4x9s0nxgf6rpt2039fynsza47,13000008
osmo1y2m2w0g0fg3gdhsdz442kd3atd3npujha72uc4,177455824
osmo10rx4suuy4qy7dx4wl4x7kwvsv6f5y6a3q6sgav,1000000
osmo10thknvx4hxdy6vrd70w6lruqaghz2kcljll845,11011305
osmo1pjuk6w8dn0gj03hnxjt77q2m224nrzw7rvu5t2,1926011195
osmo1p5tnrl68znqj5knkg7ujfxrzj40tmvnvweywkt,2425124953
osmo1wqqvraaaqzfehyp0v5ulmtpswhf3k3jfm5xszn,3049661152
osmo15md4wkfqux35ak5rh2409yk3gx8l4y5syxea0j,934382128
osmo1ccwgm8exkzl0lv3dt286n3vmkgasvat3vrfyey,2798597496
osmo1uqpwch2jjy08zvqq874cf00knnfm9tzjvxj854,5003873577
osmo1gk737smj58de7pqhw8f5ud4kknjup2fvgcm94d,3483220
osmo1v3x2qwlkt02gu5t5ns4v804dp8e8m5ju8jju9t,666667000000
osmo13s3cx8kumsuhssscq5wprk6yv3pvmx3zy24t80,7658442277
osmo1szrv4zsvanyg5kwxlkkumklsaahcs0axxq622f,516063625
osmo14sxyxex66kmqjyyyrdwq8eker6h4ajamkkneze,2259230658
osmo1c2g3vxcs4pk4nxfy0fdw4g5m3wru9lryuhmg0v,4689218140
osmo16a0sjz9lwnzymhw66ghxmpyz7mlkyr5rrpcz0l,859840691
osmo1lrfg5v3zj5rmxz6yjpzk4l0ez5yrtguaq99jsc,63139074
osmo1pj9hv3z7sad5fv4jlq9pxg6543m4kp7ne5nrfs,140000000
osmo1zxscg98uapdsh5hmc5386vrh483m5nmn2uw682,10000000
osmo1vc7rratrsrq3ttvvrmtg4kqjp357g9e2n50yda,49853070636
osmo1suv9ry9l6daq43jqjy2ce6csg9jy7w5u48geqq,4359474263
osmo1jdgp69kkztar35rp0ecqqg5nh8h37jlknnxpnj,15000000
osmo1c3s0z48065n5ep375jlpp5veke7lvkny40ky26,160703311
osmo168xmhhyha6hc8s66ylzfzpdwca4kr8sk0ynq56,48519837937
osmo16myw4whljwcjkzy9cpdppzrurwqkqwj8u4wtns,4303049907
osmo1zzuttewnk3keg6m3xf2n3wxd2h7wkvj79q9fv7,305769541
osmo1g4v2w4jy9wqcky2ac2dcyd43j7r5jp3dl4duad,822304
osmo12zkfzxdcpkcmhr6uprpfqmfhhk7afpvjhg5grj,4961553043
osmo1amx4l4dnsr7kg47pnjsv5pkkze0wd8dfr30q24,320628588464
osmo1584cwxz9eh3x55tjlyx2kgrnk0wff52z9vjx4s,16671767
osmo14ju5lm64u26y7tncvlyjw56y367sxrvsxtf08v,462887963
osmo1lcs2dy5c26yukpk6qqp26l338c7h23zy02d5s6,3339429319
osmo19vt7cweuvm0x28u3zemde9kuzertmfmrgup3ml,10636354590
osmo1xy50z04t0c0gyj52g8qfyng8v8nkr03j8ak2md,579865250
osmo1d3vlz3m6w9d5fsaxp87uy94pwm9cv2gzunu0rq,96891544
osmo1cwugpt8jjpk5u49w96mcuss3fuk9xelkfu2nrt,294086318
osmo16qtfj626wqzrtrdnzjkxm7mct9n5pcld66y43z,140773063
